Author,BSB Catalog,By,Creation,Digital Object Identifier,Extent,Height,Identifier,Label,Language,Location,Object Type,Preferred title of work,Thumbnail,Title,Width
"<span>Basilius, Caesariensis -- (GND: <a href='http://d-nb.info/gnd/118637797/'>118637797</a>)</span>",<a href='https://opacplus.bsb-muenchen.de/title/BV037442645'>https://opacplus.bsb-muenchen.de/title/BV037442645</a>,,"[S.l.], 2. Hälfte 13. Jh. (I. und III. Teil); um 1300 (II. Teil)",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00072398-0'>urn:nbn:de:bvb:12-bsb00072398-0</a>,I + 346 + I' Bl. - Papier,33.11280629558486,BSB-Hss Cod.graec. 184,"Basilius, Caesariensis: Basilius Caesariensis. Maximus Confessor. Cyrillus Alexandrinus - BSB Cod.graec. 184",Greek,"München, Bayerische Staatsbibliothek -- Cod.graec. 184",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00072398_00003/full/280,/0/default.jpg",Basilius Caesariensis. Maximus Confessor. Cyrillus Alexandrinus - BSB Cod.graec. 184,23.323550000000008
,<a href='https://opacplus.bsb-muenchen.de/title/BV035332383'>https://opacplus.bsb-muenchen.de/title/BV035332383</a>,,"[S.l.], 14. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00036234-7'>urn:nbn:de:bvb:12-bsb00036234-7</a>,101 Bl. - Pergament,17.69410436138499,BSB-Hss Clm 2953,Compendium theologicae veritatis. X praecepta versibus germanicis concepta - BSB Clm 2953,Latin,"München, Bayerische Staatsbibliothek -- Clm 2953",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00036234_00003/full/280,/0/default.jpg",Compendium theologicae veritatis. X praecepta versibus germanicis concepta - BSB Clm 2953,13.411200000000001
"<span>Jacobus, Metensis -- (GND: <a href='http://d-nb.info/gnd/118556762/'>118556762</a>)</span>",<a href='https://opacplus.bsb-muenchen.de/title/BV037449517'>https://opacplus.bsb-muenchen.de/title/BV037449517</a>,Jacobus Mettensis,"[S.l.] Frankreich ?, 2. Hälfte 13. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00091107-5'>urn:nbn:de:bvb:12-bsb00091107-5</a>,86 Bl. - Pergament,27.501379157443157,BSB-Hss Clm 3749,"Jacobus, Metensis: Quaestiones in librum I et II Sententiarum - BSB Clm 3749",Latin,"München, Bayerische Staatsbibliothek -- Clm 3749",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00091107_00003/full/280,/0/default.jpg",Quaestiones in librum I et II Sententiarum - BSB Clm 3749,19.977100000000004
<span>Aristoteles -- (GND: <a href='http://d-nb.info/gnd/118650130/'>118650130</a>)</span>,<a href='https://opacplus.bsb-muenchen.de/title/BV021512529'>https://opacplus.bsb-muenchen.de/title/BV021512529</a>,Übersetzung von Philippus Tripolitanus,"I - VII: Frankreich (Paris?), I: 2. Hälfte 13. Jh. / II: 1. Hälfte 14. Jh. / III: 1. Viertel 14. Jh. / IV: spätes 13. Jh. / V: spätes 13./frühes 14. Jh. / VI: frühes 14. Jh. / VII: 1. Hälfte 14. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00046520-0'>urn:nbn:de:bvb:12-bsb00046520-0</a>,102 Bl. - Pergament,30.294206922733853,BSB-Hss Clm 14383,Aristoteles: Secretum secretorum - BSB Clm 14383,Latin,"München, Bayerische Staatsbibliothek -- Clm 14383",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00046520_00003/full/280,/0/default.jpg",Secretum secretorum - BSB Clm 14383,20.955000000000005
"<span>Gratianus, de Clusio -- (GND: <a href='http://d-nb.info/gnd/118541625/'>118541625</a>)</span>",<a href='https://opacplus.bsb-muenchen.de/title/BV022824505'>https://opacplus.bsb-muenchen.de/title/BV022824505</a>,Gratianus,"Bologna (?), Mitte 13. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00026739-9'>urn:nbn:de:bvb:12-bsb00026739-9</a>,206 Bl. - Pergament,24.006214193446958,BSB-Hss Clm 10244,"Gratianus, de Clusio: Decretum cum glossis - BSB Clm 10244",Latin,"München, Bayerische Staatsbibliothek -- Clm 10244#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00026739_00003/full/280,/0/default.jpg",Decretum cum glossis - BSB Clm 10244,16.772466666666666
"<span>Ulrich, von Türheim -- (GND: <a href='http://d-nb.info/gnd/118625330/'>118625330</a>)</span>",<a href='https://opacplus.bsb-muenchen.de/title/BV036105943'>https://opacplus.bsb-muenchen.de/title/BV036105943</a>,Ulrich von Türheim,"[S.l.], Ende 13. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00047861-7'>urn:nbn:de:bvb:12-bsb00047861-7</a>,8 Doppelbl. - Pergament,39.29747006770372,"BSB-Hss Cgm 193,V","Ulrich, von Türheim: Der starke Rennewart (Willehalm) - BSB Cgm 193,V",German,"München, Bayerische Staatsbibliothek -- Cgm 193,V",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00047861_00003/full/280,/0/default.jpg","Der starke Rennewart (Willehalm) - BSB Cgm 193,V",26.301700000000004
<span>Hugutio -- (GND: <a href='http://d-nb.info/gnd/118707973/'>118707973</a>)</span>,<a href='https://opacplus.bsb-muenchen.de/title/BV035295646'>https://opacplus.bsb-muenchen.de/title/BV035295646</a>,Hugutio,"Italien, 3. Viertel 13. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00034420-0'>urn:nbn:de:bvb:12-bsb00034420-0</a>,I + 136 + I Bl. - Pergament,33.292449815293466,BSB-Hss Clm 14056,Hugutio: Liber derivationum - BSB Clm 14056,Latin,"München, Bayerische Staatsbibliothek -- Clm 14056#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00034420_00003/full/280,/0/default.jpg",Liber derivationum - BSB Clm 14056,20.8026
"<span>Gratianus, de Clusio -- (GND: <a href='http://d-nb.info/gnd/118541625/'>118541625</a>)</span>",<a href='https://opacplus.bsb-muenchen.de/title/BV037449641'>https://opacplus.bsb-muenchen.de/title/BV037449641</a>,,"Emilia (Bologna?), 3. Viertel 13. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00106271-2'>urn:nbn:de:bvb:12-bsb00106271-2</a>,I + 266 Blätter,21.53189220518914,BSB-Hss Clm 3893,"Gratianus, de Clusio: Decretum Gratiani - BSB Clm 3893",Latin,"München, Bayerische Staatsbibliothek -- Clm 3893#Mikroform",Buch,Decretum,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00106271_00003/full/280,/0/default.jpg",Decretum Gratiani - BSB Clm 3893,13.6144
"<span>Godefridus, Viterbiensis -- (GND: <a href='http://d-nb.info/gnd/11871824X/'>11871824X</a>)</span>",<a href='https://opacplus.bsb-muenchen.de/title/BV037460682'>https://opacplus.bsb-muenchen.de/title/BV037460682</a>,Gottfried von Viterbo,"Rieti, 1250",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00068178-9'>urn:nbn:de:bvb:12-bsb00068178-9</a>,II + 40 Bl. - Pergament,18.975013424653437,BSB-Hss Clm 28330,"Godefridus, Viterbiensis: Speculum regum - BSB Clm 28330",Latin,"München, Bayerische Staatsbibliothek -- Clm 28330",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00068178_00003/full/280,/0/default.jpg",Speculum regum - BSB Clm 28330,14.32559999999999
,<a href='https://opacplus.bsb-muenchen.de/title/BV023175495'>https://opacplus.bsb-muenchen.de/title/BV023175495</a>,,"[S.l.] Italien (?), 13. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00020840-6'>urn:nbn:de:bvb:12-bsb00020840-6</a>,II+12 Bl. - Pergament,22.989747915140082,BSB-Hss Clm 28609,Expositio missae per figuras secundum Innocentium III. papam - BSB Clm 28609,Latin,"München, Bayerische Staatsbibliothek -- Clm 28609",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00020840_00003/full/280,/0/default.jpg",Expositio missae per figuras secundum Innocentium III. papam - BSB Clm 28609,14.5034
,<a href='https://opacplus.bsb-muenchen.de/title/BV035180661'>https://opacplus.bsb-muenchen.de/title/BV035180661</a>,,"Raitenhaslach, 13. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00094395-3'>urn:nbn:de:bvb:12-bsb00094395-3</a>,44 Bl. - Pergament,17.873749656862746,BSB-Hss Cgm 90,Benediktinerregel - BSB Cgm 90,"German, Middle High (ca.1050-1500)","München, Bayerische Staatsbibliothek -- Cgm 90",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00094395_00003/full/280,/0/default.jpg",Benediktinerregel - BSB Cgm 90,11.963400000000007
,<a href='https://opacplus.bsb-muenchen.de/title/BV035180661'>https://opacplus.bsb-muenchen.de/title/BV035180661</a>,,"Raitenhaslach, 13. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00031751-2'>urn:nbn:de:bvb:12-bsb00031751-2</a>,44 Bl. - Pergament,17.762468969839606,BSB-Hss Cgm 90,Benediktinerregel - BSB Cgm 90,"German, Middle High (ca.1050-1500)","München, Bayerische Staatsbibliothek -- Cgm 90#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00031751_00003/full/280,/0/default.jpg",Benediktinerregel - BSB Cgm 90,12.420599999999997
,<a href='https://opacplus.bsb-muenchen.de/title/BV021738007'>https://opacplus.bsb-muenchen.de/title/BV021738007</a>,,"[S.l.], 13./14. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00005444-3'>urn:nbn:de:bvb:12-bsb00005444-3</a>,439 Bl. - Pergament,22.778194386064634,BSB-Hss Cod.hebr. 392,Bibel mit Masora - BSB Cod.hebr. 392,Hebrew,"München, Bayerische Staatsbibliothek -- Cod.hebr. 392",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00005444_00003/full/280,/0/default.jpg",Bibel mit Masora - BSB Cod.hebr. 392,19.138900000000003
,<a href='https://opacplus.bsb-muenchen.de/title/BV036859176'>https://opacplus.bsb-muenchen.de/title/BV036859176</a>,,"[S.l.] Bistum Basel (oder Konstanz), um 1250 - 1260",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00056555-8'>urn:nbn:de:bvb:12-bsb00056555-8</a>,167 Bl. - Pergament,23.132830369837848,BSB-Hss Clm 15909,Psalter mit Kalendarium für Stams in Tirol - BSB Clm 15909,Latin,"München, Bayerische Staatsbibliothek -- Clm 15909",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00056555_00007/full/280,/0/default.jpg",Psalter mit Kalendarium für Stams in Tirol - BSB Clm 15909,14.897099999999995
,<a href='https://opacplus.bsb-muenchen.de/title/BV022217685'>https://opacplus.bsb-muenchen.de/title/BV022217685</a>,,"[S.l.], 13./14. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00007207-7'>urn:nbn:de:bvb:12-bsb00007207-7</a>,23 Bl. - Pergament,17.199585458346196,BSB-Hss Clm 23374,Sermones. Benedictiones et exorcismi. Exempla sermonum - BSB Clm 23374,Latin,"München, Bayerische Staatsbibliothek -- Clm 23374#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00007207_00003/full/280,/0/default.jpg",Sermones. Benedictiones et exorcismi. Exempla sermonum - BSB Clm 23374,13.241866666666667
"<span>Ovidius Naso, Publius -- (GND: <a href='http://d-nb.info/gnd/118590995/'>118590995</a>)</span>",<a href='https://opacplus.bsb-muenchen.de/title/BV022191079'>https://opacplus.bsb-muenchen.de/title/BV022191079</a>,Publius Ovidius Naso,"[S.l.] Frankreich, 2. Hälfte 13. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00006780-2'>urn:nbn:de:bvb:12-bsb00006780-2</a>,116 Bl. - Pergament,18.461001544770753,BSB-Hss Clm 28504,"Ovidius Naso, Publius: Metamorphoses cum scholiis - BSB Clm 28504",Latin,"München, Bayerische Staatsbibliothek -- Clm 28504#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00006780_00003/full/280,/0/default.jpg",Metamorphoses cum scholiis - BSB Clm 28504,12.928599999999998
"<span>Gratianus, de Clusio -- (GND: <a href='http://d-nb.info/gnd/118541625/'>118541625</a>)</span>",<a href='https://opacplus.bsb-muenchen.de/title/BV022823953'>https://opacplus.bsb-muenchen.de/title/BV022823953</a>,,"[S.l.] Italien?, 13. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00026736-8'>urn:nbn:de:bvb:12-bsb00026736-8</a>,I + 208 Bl. - Pergament,40.9084476941085,BSB-Hss Clm 27337,"Gratianus, de Clusio: Decretum Gratiani cum glossis - BSB Clm 27337",Latin,"München, Bayerische Staatsbibliothek -- Clm 27337#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00026736_00003/full/280,/0/default.jpg",Decretum Gratiani cum glossis - BSB Clm 27337,28.490333333333336
"<span>Innozenz III., Papst -- (GND: <a href='http://d-nb.info/gnd/118555642/'>118555642</a>)</span>",<a href='https://opacplus.bsb-muenchen.de/title/BV022818470'>https://opacplus.bsb-muenchen.de/title/BV022818470</a>,,"[S.l.], 13. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00015403-1'>urn:nbn:de:bvb:12-bsb00015403-1</a>,135 Bl. - Pergament,21.43740681801015,BSB-Hss Clm 4589,"Innozenz III., Papst: Innocentii III. liber de missarum mysteriis et libri III de miseria humanae conditionis - BSB Clm 4589",Latin,"München, Bayerische Staatsbibliothek -- Clm 4589#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00015403_00003/full/280,/0/default.jpg",Innocentii III. liber de missarum mysteriis et libri III de miseria humanae conditionis - BSB Clm 4589,15.4686
,<a href='https://opacplus.bsb-muenchen.de/title/BV022824499'>https://opacplus.bsb-muenchen.de/title/BV022824499</a>,,"[S.l.], 13./14. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00026738-9'>urn:nbn:de:bvb:12-bsb00026738-9</a>,77 Bl. - Pergament,23.954593609406643,BSB-Hss Clm 16084,Summa Gratiani decretum - BSB Clm 16084,Latin,"München, Bayerische Staatsbibliothek -- Clm 16084#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00026738_00003/full/280,/0/default.jpg",Summa Gratiani decretum - BSB Clm 16084,17.86466666666666
"<span>Jacobus, de Voragine -- (GND: <a href='http://d-nb.info/gnd/118556401/'>118556401</a>)</span>",<a href='https://opacplus.bsb-muenchen.de/title/BV023014319'>https://opacplus.bsb-muenchen.de/title/BV023014319</a>,,"[S.l.], 13. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00017414-2'>urn:nbn:de:bvb:12-bsb00017414-2</a>,158 Bl. - Pergament,17.53818233322765,BSB-Hss Clm 23417,"Jacobus, de Voragine: Jacobus de Voragine de sanctis - BSB Clm 23417",Latin,"München, Bayerische Staatsbibliothek -- Clm 23417#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00017414_00003/full/280,/0/default.jpg",Jacobus de Voragine de sanctis - BSB Clm 23417,11.751733333333334
,<a href='https://opacplus.bsb-muenchen.de/title/BV023058142'>https://opacplus.bsb-muenchen.de/title/BV023058142</a>,,"[S.l.], 13. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00018791-3'>urn:nbn:de:bvb:12-bsb00018791-3</a>,176 Bl. - Papier,25.539004033766346,BSB-Hss Cod.graec. 201,Gregorii theologi Oratio in novam dominicam et in S. Martyrem Mamantem [u.a.] - BSB Cod.graec. 201,"Greek, Ancient (to 1453)","München, Bayerische Staatsbibliothek -- Cod.graec. 201#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00018791_00003/full/280,/0/default.jpg",Gregorii theologi Oratio in novam dominicam et in S. Martyrem Mamantem [u.a.] - BSB Cod.graec. 201,20.489333333333327
,<a href='https://opacplus.bsb-muenchen.de/title/BV036953745'>https://opacplus.bsb-muenchen.de/title/BV036953745</a>,,"[S.l.] mittel-/moselfränkisch, um Mitte 13. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00057410-0'>urn:nbn:de:bvb:12-bsb00057410-0</a>,1 Bl. - Pergament,22.75713678169731,BSB-Hss Cgm 5250(25,"Prosa-Lancelot, Hs. M - BSB Cgm 5250(25","German, Middle High (ca.1050-1500)","München, Bayerische Staatsbibliothek -- Cgm 5250(25",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00057410_00003/full/280,/0/default.jpg","Prosa-Lancelot, Hs. M - BSB Cgm 5250(25",14.15415
"<span>Wolfram, von Eschenbach -- (GND: <a href='http://d-nb.info/gnd/118634933/'>118634933</a>)</span>",<a href='https://opacplus.bsb-muenchen.de/title/BV021641043'>https://opacplus.bsb-muenchen.de/title/BV021641043</a>,Wolfram von Eschenbach,"[S.l.], Mitte 13. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00003952-0'>urn:nbn:de:bvb:12-bsb00003952-0</a>,2 unregelmäßige Bruchstücke - Pergament,34.51013333333333,BSB-Hss Cgm 9342,"Wolfram, von Eschenbach: Parzival, Fragmente mit Teilen der Verse 381,5 - 385,16 - BSB Cgm 9342","German, Middle High (ca.1050-1500)","München, Bayerische Staatsbibliothek -- Cgm 9342",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00003952_00001/full/280,/0/default.jpg","Parzival, Fragmente mit Teilen der Verse 381,5 - 385,16 - BSB Cgm 9342",34.544
"<span>Iordanus, Rufus -- (GND: <a href='http://d-nb.info/gnd/118999028/'>118999028</a>)</span>",<a href='https://opacplus.bsb-muenchen.de/title/BV022783511'>https://opacplus.bsb-muenchen.de/title/BV022783511</a>,,"[S.l.], 13. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00015285-3'>urn:nbn:de:bvb:12-bsb00015285-3</a>,80 Bl. - Pergament,12.160093378753142,BSB-Hss Clm 23646,"Iordanus, Rufus: (Jordani Ruffi?) Liber marescalciae marestallae domini Friderici II imperatoris - BSB Clm 23646",Latin,"München, Bayerische Staatsbibliothek -- Clm 23646#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00015285_00003/full/280,/0/default.jpg",(Jordani Ruffi?) Liber marescalciae marestallae domini Friderici II imperatoris - BSB Clm 23646,8.221133333333333
,<a href='https://opacplus.bsb-muenchen.de/title/BV035290950'>https://opacplus.bsb-muenchen.de/title/BV035290950</a>,,"[S.l.], 14. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00034601-6'>urn:nbn:de:bvb:12-bsb00034601-6</a>,133 Bl. - Pergament,16.26306963712487,BSB-Hss Clm 23118,Psalterium cum literis pictis - BSB Clm 23118,Latin,"München, Bayerische Staatsbibliothek -- Clm 23118",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00034601_00041/full/280,/0/default.jpg",Psalterium cum literis pictis - BSB Clm 23118,11.3538
"<span>Albrecht, von Scharfenberg -- (GND: <a href='http://d-nb.info/gnd/11850164X/'>11850164X</a>)</span>",<a href='https://opacplus.bsb-muenchen.de/title/BV023325987'>https://opacplus.bsb-muenchen.de/title/BV023325987</a>,Albrecht,"[S.l.], 13./14. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00024500-0'>urn:nbn:de:bvb:12-bsb00024500-0</a>,1 Bl. - Pergament,25.28869113194774,"BSB-Hss Cgm 194,V","Albrecht, von Scharfenberg: Der jüngere Titurel (Fragment) - BSB Cgm 194,V","German, Middle High (ca.1050-1500)","München, Bayerische Staatsbibliothek -- Cgm 194,V",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00024500_00003/full/280,/0/default.jpg","Der jüngere Titurel (Fragment) - BSB Cgm 194,V",22.047200000000004
,<a href='https://opacplus.bsb-muenchen.de/title/BV035295964'>https://opacplus.bsb-muenchen.de/title/BV035295964</a>,,"[S.l.] Frankreich/ Italien (?), Ende 13./ Anfang 14. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00034430-6'>urn:nbn:de:bvb:12-bsb00034430-6</a>,I+329+II Bl. - Pergament,44.30884408535448,BSB-Hss Clm 14022,Digestum vetus cum Glossa ordinaria - BSB Clm 14022,Latin,"München, Bayerische Staatsbibliothek -- Clm 14022#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00034430_00003/full/280,/0/default.jpg",Digestum vetus cum Glossa ordinaria - BSB Clm 14022,26.957866666666668
"<span>ʿAnsī, ʿAbdallāh Ibn-Zaid al- -- (GND: <a href='http://d-nb.info/gnd/137766319/'>137766319</a>)</span>",<a href='https://opacplus.bsb-muenchen.de/title/BV035398419'>https://opacplus.bsb-muenchen.de/title/BV035398419</a>,,"Ṣaʿḍa, 1243 [641 H.]",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00036424-2'>urn:nbn:de:bvb:12-bsb00036424-2</a>,"224, 5, 4 Bl",26.769658546545205,BSB-Hss Cod.arab. 1286,"ʿAnsī, ʿAbdallāh Ibn-Zaid al-: al- Maḥaǧǧa al-baiḍāʾ fī uṣūl ad-dīn - BSB Cod.arab. 1286",Arabic,"München, Bayerische Staatsbibliothek -- Cod.arab. 1286",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00036424_00003/full/280,/0/default.jpg",المحجة البيضاء في أصول الدين,20.650199999999998
"<span>ʿAnsī, ʿAbdallāh Ibn-Zaid al- -- (GND: <a href='http://d-nb.info/gnd/137766319/'>137766319</a>)</span>",<a href='https://opacplus.bsb-muenchen.de/title/BV035476970'>https://opacplus.bsb-muenchen.de/title/BV035476970</a>,,"Madīnat Ṣaʿda, 1242 [640 H]",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00038411-1'>urn:nbn:de:bvb:12-bsb00038411-1</a>,152 Bl.,27.38912758789269,BSB-Hss Cod.arab. 1273,"ʿAnsī, ʿAbdallāh Ibn-Zaid al-: al- Maḥaǧǧa al-baiḍāʾ fī uṣūl ad-dīn - BSB Cod.arab. 1273",Arabic,"München, Bayerische Staatsbibliothek -- Cod.arab. 1273",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00038411_00003/full/280,/0/default.jpg",المحجة البيضاء في أصول الدين,17.881599999999995
"Josephus, Flavius",<a href='https://opacplus.bsb-muenchen.de/title/BV037455351'>https://opacplus.bsb-muenchen.de/title/BV037455351</a>,scripsit idem Conradus,"[S.l.], 1241",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00104092-3'>urn:nbn:de:bvb:12-bsb00104092-3</a>,303 Bl. - Pergament,53.786042738826076,BSB-Hss Clm 17404,"Josephus, Flavius: Flavii Josephi historiarum antiquitatis Judaicae libri XX; eiusdem de Judaico bello libri VII - BSB Clm 17404",Latin,"München, Bayerische Staatsbibliothek -- Clm 17404",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00104092_00003/full/280,/0/default.jpg",Flavii Josephi historiarum antiquitatis Judaicae libri XX; eiusdem de Judaico bello libri VII - BSB Clm 17404,36.702999999999996
"Josephus, Flavius",<a href='https://opacplus.bsb-muenchen.de/title/BV037455351'>https://opacplus.bsb-muenchen.de/title/BV037455351</a>,scripsit idem Conradus,"[S.l.], 1241",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00102995-2'>urn:nbn:de:bvb:12-bsb00102995-2</a>,303 Bl. - Pergament,21.81096131262286,BSB-Hss Clm 17404,"Josephus, Flavius: Flavii Josephi historiarum antiquitatis Judaicae libri XX; eiusdem de Judaico bello libri VII - BSB Clm 17404",Latin,"München, Bayerische Staatsbibliothek -- Clm 17404#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00102995_00003/full/280,/0/default.jpg",Flavii Josephi historiarum antiquitatis Judaicae libri XX; eiusdem de Judaico bello libri VII - BSB Clm 17404,14.977533333333328
